label,clean_data
2,bf get first dose thursday tremend look forward go groceri store without fear life month later
0,year old girl paralyz injur trial
2,embarrass moscow russia everyth open busi usual ontario report case new case toronto close busi church famili hope canada get syria effect
2,got second dose today
1,embarrass steal oil eat alon doug ford trudeau toronto ontario canada forc stay home famili busi church life order russia get syria
2,oxford az vaccin come signific level unjustifi critic summaris key data help explain absolut delight member famili receiv excel vaccin
1,transpar intern pakistan taken notic inflat price russia sputnik v vaccin pakistan cost around rs global howev
2,death today itali shame everyon could save
1,sound wonder congrat ocgn
1,vaccin take scientist warn directli compar efficaci vaccin trial run differ averag result one dose regimen saw efficaci
2,vaccin dose number two one actual two small shot man hope one giant shot humankind
2,lucki recognis key worker receiv first jab thursday
1,pm vaccin vaccin russia avail massiv vaccin began foreign nation sputnikv produc outsid russia usag outsid us germani also hybrid weapon
1,got first dose
0,peopl die us receiv covid report system death occur among peopl receiv vaccin accord report via
1,region head franc southeast pre order dose vaccin
2,whole process incred effici wa done first shot wait minut alreadi check twice make sure okay even get car
2,nd dose schedul
1,toolkit activ indian vaccin
2,canada fulli vaccin save live need faster suppli faster deliv use motorcoach europ usa mobil vaccin clinic
1,averag per max min death
1,arriv vaccin venu basketbal colliseum
1,coronaviru pandem continu domin headlin long period time surpris countri struggl deal coronaviru origin china year ago
2,thank first vaccin today
0,say shot less effect south africa variant
2,countri use benefit outrid risk
1,hello pleas add serotonin vaccin need
1,usa pressur brazil get
1,iam pretti sure vaccin work click pic get upload net
1,forgot mention feel like quarantin much sit around advis sleep amap april hkt
2,amp appoint avail bridgeport fairmont morgantown nutterfort philippi westov buckhannon glenvil grantsvil hurrican saint alban south charleston benwood follansbe
2,dr mia taormina infect prevent expert got
2,chair get covid vaccin social distanc decad right thing
1,carl louis alazaqui believ said oliv garden vaccin them fightin word dude
1,ye gave govern condit approv without control nation regul govern fell due sukl start test russian demand give vaccin back afraid outcom
1,canada forc stay home home famili busi school drug abus violenc unemploy hope life govern deni us safe avail russia sputnik v
1,plan purchas million vaccin addit purchas alreadi made earlier month
2,next christma push keep trillion help keep poor kill mani possibl effect vaccin american happen
1,steli make mn vaccin via busi today
1,bhopal hospit seriou breach covaxin trial protocol could prove costli wire scienc
1,percent increas exist vaccin suppli vial alreadi provid contain extra dose per vial
2,vaccin today
2,vaccin offer protect earlier thought effect prevent symptomat diseas reach accord real world evid publish thursday pharmaceut compani
1,ema start roll review vaccin
1,anyon okay anyon justifi anyon actual vote dunderhead pm
1,think still wait one happen number clock past l last two day sir
2,work well take prescrib earli present prevent hospitalis complet doctor seem good better efficaci amp
1,talk million dose
2,india clear russia use india
1,uk expand mix match vaccin trial read
1,follow money amp transpar gov fund healthili kid sick safe peer review get held back support
1,ye mc refus kiya tha
1,watch real time geopolit vaccin mani countri work close inocul popul vaccin great analysi
1,chile secur deal third dose vaccin event need year get readi case peopl clear shot via
2,nd dose
1,call health care profession offer one extra dose vaccin current discard would
2,begun phase one studi next gen vaccin design kept refriger temperatur
1,vaccin back januari icmr said restrict use emerg grant base immunogen data gener base phase clinic trial said clinic trial rule phase
1,make easier cost effect transport
2,moscow russia everyth open busi usual ontario canada report case new case toronto close busi church famili hope canada get syria effect
2,parent got second jab today thank state central health author realli feel reliev
1,safe take singl dose covid vaccin expert dr narayani forti hospit
1,expect phase complet data fda approv
0,chang genet code explain top scientist
1,sometim believ
1,ey
1,india indigen hyderabad base taken clinic trial mode authoris emerg use par oxford astrazeneca
1,taken vaccin elig blindli oppos everyth doubt oppos vaccin well
1,avail
1,anyon els gotten first dose vaccin refer pain head area side inject site tell sinus refer pain arm hurt like heck grate ow
2,excit kid wait santa come went sleep earli woke alarm
2,record poster
2,st dose one go
0,whoa south africa suspend use oxford astrazeneca vaccin use see minim protect viru
2,may effect covid viru efficaci honor sri ji sir honor sri ji sir
1,holi crap second dose rough ate whole box popsicl gallon appl juic pound headach fever sever bodi ach hour glad
1,sever convers client earli pandem concern rememb one tell rather catch coronaviru earlier rather later know long term effect c worri got nd shot yesterday
2,vaccin person choic made mine first shot done one go natur trust god take care rest
0,vax gonna fun watch vaccin realis let anyon heard uninterrupt autopilot
0,six death late stage trial fda say rais safeti concern
2,good news approv emerg use soon start vaccin research centr vector send vaccin phase ii trial result foreign scientif journal
2,wake day get vaccin
1,last night receiv first shipment privat import russian gam covid vac jinnah intern airport karachi
2,prais god wisdom scientist develop vaccin first jab done beat
1,also govt look approv vaccin similar approv emerg use bring mass popul vaccin spread control idea cannot happen vaccin roll
1,inevit u turn occur regard week delay pfizer jab state day state delay exceed day
1,fast track entri foreign vaccin govern take step increas product indigen develop covaxin almost ten fold septemb
1,ye satellit g connect vaccin right life death human
1,safe take singl dose covid vaccin expert dr narayani forti hospit
1,good morn lockdown world
2,vaccin yesterday afternoon mass vaccin centr norwich clear vaccin safe effect save live
2,care arriv multipl vaccin option present opportun allow peopl make inform choic base prefer includ rel weight attach efficaci avoid advers effect wait time conveni
2,first particip dose phase studi evalu mrna next gener vaccin develop potenti refriger stabl mrna
